"","cancertype","Gene","n_ESig3","n_ESig4","p_ks.test","median_ESig3","median_ESig4","p_fisher","p_ks_adj","p_fisher_adj","significant_ks","significant_fisher","direction_ks","direction_fisher","logP_direction_ks","logP_direction_fisher","color_ks","color_fisher","n_sample","Pathway","cancertype_new"
"3868","UCEC","RB1",392,196,0,0.714137914631655,0.935720789054827,3.16014074804898e-16,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Cell cycle","UCEC"
"3869","UCEC","RNF43",81,45,0.00962529386913213,0.747965369828508,0.915178793435991,0.00168560533586486,0.0178724091460143,0.00401848312070183,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.74781690198236,-2.39593785154949,"black","black",205,"Wnt/B-catenin signaling","UCEC"
"3870","UCEC","MET",60,22,5.56577006705083e-12,0.596821689149168,0.978669864780251,3.1828896604542e-05,1e-05,0.00012160270754043,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-3.91505675518847,"black","black",205,"RTK signaling","UCEC"
"3871","UCEC","SPOP",69,54,3.56616292052081e-10,0.687976577891797,0.944709648563459,0.206058651816964,1e-05,0.265215401916827,1,0,"""sig4""^""HI""","""sig3""^""HI""",5,-0.576401258648637,"black","grey",205,"Protein homeostasis/ubiquitination","UCEC"
"3872","UCEC","ATF7IP",54,26,7.48340814871185e-08,0.62350757424355,1,0.00230507681424806,1e-05,0.00517321906515157,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-2.28623913056596,"black","black",205,"Chromatin other","UCEC"
"3873","UCEC","CARD11",28,12,0.000157379130543478,0.637168180331617,0.980968842632328,0.0165441092725694,0.000442443216056193,0.0291724530368383,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.35414245951057,-1.53502705063244,"black","black",205,"NFKB signaling","UCEC"
"3874","UCEC","PPP2R1A",63,57,7.17864207777641e-05,0.77133492365442,1,0.647844042101821,0.000216084377694684,0.702027361986701,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.66537663027661,-0.153645960621964,"black","grey",205,"PI3K signaling","UCEC"
"3875","UCEC","SETBP1",26,14,0.0497187239418165,0.685573962085112,0.983561886303552,0.0805634120325329,0.0733474244290164,0.115980177708671,0,0,"""sig4""^""HI""","""sig3""^""HI""",1.13461513166261,-0.935616230146901,"grey","grey",205,NA,"UCEC"
"3876","UCEC","LATS1",31,8,0.00940173347363527,0.582983645533141,0.940314793242888,0.000292473515343212,0.0176208589631655,0.000846185510410458,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.75397292487571,-3.07253441554769,"black","black",205,"Other signaling","UCEC"
"3877","UCEC","MYH9",24,15,0.00178673447535105,0.627304195825023,1,0.199406006047589,0.00400335995229032,0.259489038437474,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.39757535961625,-0.585880983274738,"black","grey",205,"Other","UCEC"
"3878","UCEC","RBM10",84,33,3.95128374464093e-13,0.720472509930571,1,2.60071566664656e-06,1e-05,1.2500214010656e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.90308255156383,"black","black",205,"RNA abundance","UCEC"
"3879","UCEC","SMARCA1",29,10,0.000159586080765939,0.59278412569197,0.921824371367465,0.00336515610980569,0.000444454692226634,0.00706208817409926,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.35217250447748,-2.15106686433088,"black","black",205,"Chromatin SWI/SNF complex","UCEC"
"3880","UCEC","ACVR2A",78,36,3.41194059993999e-06,0.662853775704069,0.942666149236808,0.000102293557363371,1.28703582124319e-05,0.00033870533438094,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.89040936548741,-3.47017796345586,"black","black",205,"TGFB signaling","UCEC"
"3881","UCEC","MAP3K4",27,11,0.0283155881055865,0.615526846802548,0.992262501791088,0.0138156697990983,0.0434950786364164,0.0246531113780317,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.36155987964214,-1.60812826222698,"black","black",205,"MAPK signaling","UCEC"
"3882","UCEC","MUC6",31,7,0.986933493019925,0.694788981803844,0.699125348072189,0.000115479493320813,1,0.00037405314140872,0,1,"""sig4""^""HI""","""sig3""^""HI""",0,-3.42706669357203,"grey","black",205,"Other","UCEC"
"3883","UCEC","ERBB3",116,32,8.87644774050234e-06,0.739211200355169,0.872223860262144,2.04007586569071e-12,3.14902550794012e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.50182382144895,-5,"black","black",205,"RTK signaling","UCEC"
"3884","UCEC","FAM46D",26,11,0.00162855211292645,0.614875821416456,1,0.0200262118968228,0.00370464526451971,0.0346965764258907,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.43125337123049,-1.4597133757191,"black","black",205,"RNA abundance","UCEC"
"3885","UCEC","MAP3K1",112,36,0.000130081359632772,0.698482993325398,0.821643011225457,2.67366169717106e-10,0.000376351894859865,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.42440589303449,-5,"black","black",205,"Other signaling","UCEC"
"3886","UCEC","PLCG1",23,14,0.020710645963339,0.629931997095242,0.877046343709491,0.187569426781139,0.0331815725649195,0.246236516214887,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.4791030354279,-0.608647541921927,"black","grey",205,"RTK signaling","UCEC"
"3887","UCEC","TSC2",22,15,0.0196446628120256,0.695525528192957,0.976126577931994,0.323819226731621,0.0319896694971783,0.385992518264092,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.49499024682721,-0.413421113224903,"black","grey",205,"TOR signaling","UCEC"
"3888","UCEC","DDX3X",48,24,0.00773183983221926,0.714865116879234,0.910070603942186,0.0062707713425444,0.0148650856129119,0.0122136592161976,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.82783258520723,-1.91315420179468,"black","black",205,"RNA abundance","UCEC"
"3889","UCEC","DHX9",29,7,0.0503171942079832,0.578099035675693,0.874263712150734,0.000310996786431234,0.073502568009701,0.000891125407274113,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.13369748740615,-3.05006117379181,"grey","black",205,"RNA abundance","UCEC"
"3890","UCEC","ERBB4",30,6,0.0806183134697147,0.684583310263362,0.863784909618118,6.91909586306887e-05,0.112262885112033,0.000242575360846414,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.9497638007754,-3.61515331390585,"grey","black",205,"RTK signaling","UCEC"
"3891","UCEC","GNAS",75,33,8.06799071995101e-13,0.629710380683554,0.995030546184007,6.42860741216548e-05,1e-05,0.000230810242027146,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-3.63674492360477,"black","black",205,"Other signaling","UCEC"
"3892","UCEC","AR",22,13,0.00199095564337504,0.719929634288892,1,0.175306044640214,0.00436253515974825,0.232183116901261,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.36026105983262,-0.634169362991905,"black","grey",205,NA,"UCEC"
"3893","UCEC","DNMT3A",78,27,1.74544473718896e-06,0.687662469833239,1,6.31427746573648e-07,7.02895313084203e-06,3.68951898978328e-06,1,1,"""sig4""^""HI""","""sig3""^""HI""",5.15310935255541,-5.4330302500197,"black","black",205,"Epigenetics DNA modifiers","UCEC"
"3894","UCEC","RPS6KA3",28,7,0.0516113916471245,0.698825574704271,1,0.000505957214962739,0.0743004575403048,0.00142240801942355,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.12900851185695,-2.84697580784913,"grey","black",205,"MAPK signaling","UCEC"
"3895","UCEC","EPHA2",75,27,0.00145160111582399,0.718734415241038,0.953017783509258,2.09613369299399e-06,0.00332751640396576,1.0240128532987e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.47787979486628,-4.98969459210856,"black","black",205,"RTK signaling","UCEC"
"3896","UCEC","FLT3",26,8,0.00205145545090224,0.645606880493884,0.993512701848234,0.00292523335614285,0.00446228995889684,0.00627136359806165,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.35044221274841,-2.20263801918093,"black","black",205,"RTK signaling","UCEC"
"3897","UCEC","MECOM",24,10,0.00694594002357496,0.585389799710991,0.976190476190476,0.0242564040674248,0.0135286936406885,0.0399359580778596,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.86874413777278,-1.39863589222721,"black","black",205,"Transcription factor","UCEC"
"3898","UCEC","PHF6",23,11,0.000588880311010898,0.633991950680311,1,0.0575240013602029,0.00149988318530981,0.0861414693735702,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.82394256357823,-1.06478772445419,"black","grey",205,NA,"UCEC"
"3899","UCEC","PLXNB2",26,8,0.569018183664009,0.731917577696189,0.923555266188429,0.00292523335614285,0.649683596673849,0.00627136359806165,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.187298098239963,-2.20263801918093,"grey","black",205,"Other signaling","UCEC"
"3900","UCEC","RNF111",26,8,0.00782963563318195,0.631043336927787,0.94517112982784,0.00292523335614285,0.0149566116582578,0.00627136359806165,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.82516678246042,-2.20263801918093,"black","black",205,"Immune signaling","UCEC"
"3901","UCEC","SIN3A",52,16,3.06516007522184e-05,0.609372448254886,0.970744892465468,1.38844411987573e-05,9.82169572490439e-05,5.66789517428723e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.00781352439316,-4.24657819047285,"black","black",205,"Chromatin histone modifiers","UCEC"
"3902","UCEC","ABL1",24,9,0.000225371161015286,0.663613332579139,1,0.0134992504766078,0.000610550963477775,0.0242335942290911,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.21427807908452,-1.61558216827694,"black","black",205,NA,"UCEC"
"3903","UCEC","JAK2",22,11,0.051122212570856,0.651762561339831,0.835126548766282,0.0800389830966703,0.0739534919714325,0.115784548363144,0,0,"""sig4""^""HI""","""sig3""^""HI""",1.13104131445791,-0.936349394048742,"grey","grey",205,NA,"UCEC"
"3904","UCEC","PBRM1",104,28,9.17921294529833e-12,0.671182784908398,1,1.66940172813436e-11,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Chromatin SWI/SNF complex","UCEC"
"3905","UCEC","ZBTB20",20,13,0.00475269252078891,0.696580621144574,1,0.296037779759151,0.0096347100081299,0.354294210314165,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.01616135249419,-0.450635944616173,"black","grey",205,"Transcription factor","UCEC"
"3906","UCEC","ALK",25,7,0.000190787022131822,0.599969924050748,0.961937685264657,0.00209539838073292,0.000521601216470486,0.00484053269347605,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.28266140441992,-2.31510684225908,"black","black",205,NA,"UCEC"
"3907","UCEC","BRCA1",69,27,1.25471189295068e-05,0.632248168601589,0.986030031076646,2.10872864998965e-05,4.29774878275061e-05,8.37868183595888e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.36675897401298,-4.07682430074903,"black","black",205,"Genome integrity","UCEC"
"3908","UCEC","CUL3",100,28,1.16597298482901e-09,0.662757353897898,1,1.03706572324591e-10,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Protein homeostasis/ubiquitination","UCEC"
"3909","UCEC","EEF2",25,7,0.0647716811050162,0.716078459981788,0.969121835791612,0.00209539838073292,0.0919140998537849,0.00484053269347605,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.03661786163901,-2.31510684225908,"grey","black",205,"Protein homeostasis/ubiquitination","UCEC"
"3910","UCEC","EPAS1",26,6,0.222651065450532,0.714583917899949,0.962962962962963,0.000532861978255437,0.276458406267744,0.00145681531669835,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.558370199936896,-2.83659550109383,"grey","black",205,"Transcription factor","UCEC"
"3911","UCEC","TLR4",26,6,0.00755626306631929,0.633823497828117,0.93372746006849,0.000532861978255437,0.0146218596997607,0.00145681531669835,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.83499738757102,-2.83659550109383,"black","black",205,NA,"UCEC"
"3912","UCEC","ARAF",25,6,0.630702798505348,0.710850339142996,0.916780644965199,0.000874666816297391,0.703930464249415,0.0023272384933627,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.152470239273066,-2.63315910831447,"grey","black",205,NA,"UCEC"
"3913","UCEC","ASXL1",44,18,1.38991111764408e-05,0.700758469508182,0.925925925925926,0.0012897409206722,4.70674446656745e-05,0.00327975842533603,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.3272793792953,-2.4841581436076,"black","black",205,"Chromatin other","UCEC"
"3914","UCEC","PLCB4",26,5,0.039247099087808,0.603290377831282,0.908066078577613,0.000191330595597829,0.059368708264806,0.000581801198858705,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.22644240028347,-3.23522538818146,"grey","black",205,"Other signaling","UCEC"
"3915","UCEC","RUNX1",69,24,0.0154397735841072,0.764710327107225,0.868196426012732,3.23320359319507e-06,0.0264428306210572,1.52935662027322e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.5776920568526,-4.81549123260083,"black","black",205,"Transcription factor","UCEC"
"3916","UCEC","CASP8",115,35,3.6981528950264e-13,0.655731854727558,1,3.52298985148452e-11,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Apoptosis","UCEC"
"3917","UCEC","PTPRC",23,7,0.327909004586408,0.668151767400969,0.816026167079327,0.00520912125286056,0.389193178199148,0.010348787555683,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.409834780676121,-1.98511052834432,"grey","black",205,NA,"UCEC"
"3918","UCEC","BCL2L11",22,7,0.395743126485552,0.744159654108771,0.898795954964461,0.00811122276205495,0.462476281147822,0.0150133191496421,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.334910535856332,-1.82352328317178,"grey","black",205,"Apoptosis","UCEC"
"3919","UCEC","EZH2",22,7,0.00182867091491046,0.613432873430965,0.925925925925926,0.00811122276205495,0.0040667457659949,0.0150133191496421,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.39075297681515,-1.82352328317178,"black","black",205,NA,"UCEC"
"3920","UCEC","RFC1",19,10,0.0530438928127086,0.66457226424102,0.871545729956103,0.135926570822592,0.0759955772028229,0.18245999146456,0,0,"""sig4""^""HI""","""sig3""^""HI""",1.11921168209159,-0.738832349788427,"grey","grey",205,"Genome integrity","UCEC"
"3921","UCEC","RXRA",23,6,0.00996474396987801,0.686609122133073,1,0.0023088528042455,0.0183302080433558,0.00517321906515157,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.73683260587419,-2.28623913056596,"black","black",205,"Transcription factor","UCEC"
"3922","UCEC","SMC3",22,7,0.251675107923154,0.599213564093463,0.824114390578124,0.00811122276205495,0.306119110861632,0.0150133191496421,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.514109556770939,-1.82352328317178,"grey","black",205,NA,"UCEC"
"3923","UCEC","AXIN2",21,7,0.112142869722023,0.729336477232508,0.894444161108561,0.012515617154324,0.147869801668862,0.0227417921462717,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.830120509624947,-1.64317531411757,"grey","black",205,NA,"UCEC"
"3924","UCEC","BAP1",182,14,2.97632116693647e-05,0.753268320767082,0.914461776132997,1.41042016297067e-38,9.64069247551161e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.01589177029919,-5,"black","black",205,"Protein homeostasis/ubiquitination","UCEC"
"3925","UCEC","FGFR1",22,6,0.0249727100258981,0.615825819433693,0.97952075404295,0.0037094248630271,0.0393749607815748,0.00762350764953156,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.40477986577007,-2.11784515958854,"black","black",205,NA,"UCEC"
"3926","UCEC","FOXA1",80,32,8.18356027387779e-09,0.709799557204858,1,6.40809811909615e-06,1e-05,2.89335339316766e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.53859851853678,"black","black",205,"Transcription factor","UCEC"
"3927","UCEC","LATS2",24,4,0.998369689980837,0.768582580010235,0.795245878790074,0.00017926010747939,1,0.000550716618854209,0,1,"""sig4""^""HI""","""sig3""^""HI""",0,-3.25907181771197,"grey","black",205,"Other signaling","UCEC"
"3928","UCEC","WT1",32,24,0.00368136425771903,0.755525976436871,1,0.349396822069851,0.00761837881111299,0.409922255814235,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.11813743657323,-0.38729850199352,"black","grey",205,"Transcription factor","UCEC"
"3929","UCEC","ACVR1",16,11,0.102623846331169,0.650163893204767,0.932886121922619,0.441937438641152,0.136526366994144,0.506528295057936,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.864783466321138,-0.295396289604193,"grey","grey",205,"TGFB signaling","UCEC"
"3930","UCEC","ASXL2",44,10,0.00675759279168542,0.596276618401258,0.837718872310452,3.34528452316205e-06,0.0133541497816889,1.55764810609733e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.87438375697807,-4.80753064861566,"black","black",205,"Chromatin other","UCEC"
"3931","UCEC","CYLD",18,9,0.0226332378861452,0.622754997271607,1,0.12197227265818,0.0358760898408046,0.167501093327823,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.44519489709674,-0.775982353852862,"black","grey",205,"Protein homeostasis/ubiquitination","UCEC"
"3932","UCEC","MSH3",21,6,0.00887211271246002,0.571964508472745,0.979848636819549,0.00591097293585131,0.0168400610720579,0.0116653638071768,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.77365633782392,-1.93310171233653,"black","black",205,NA,"UCEC"
"3933","UCEC","SF3B1",105,30,3.43569617200501e-12,0.613516128678067,0.958170458584745,5.62657010802886e-11,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Splicing","UCEC"
"3934","UCEC","TBL1XR1",19,8,0.0386105997357585,0.682158875319863,0.96427201904593,0.0521728434000229,0.0587038710268165,0.0797072110087347,0,0,"""sig4""^""HI""","""sig3""^""HI""",1.23133325973782,-1.09850238676402,"grey","grey",205,NA,"UCEC"
"3935","UCEC","CDH1",48,30,5.83822591659899e-06,0.67688422001284,1,0.05334901273073,2.14789052240309e-05,0.0807005370241499,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.66798785832067,-1.09312357524263,"black","grey",205,"Other signaling","UCEC"
"3936","UCEC","LZTR1",36,16,5.00058257024705e-08,0.728944227604629,0.975338414379676,0.00775434348382923,1e-05,0.0147184354024275,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-1.83213835387126,"black","black",205,"Transcription factor","UCEC"
"3937","UCEC","PIK3CB",21,5,0.342692423758872,0.698537286576715,0.955373148498918,0.00248742410809535,0.402056465669858,0.00553173421054041,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.395712949386318,-2.2571386950972,"grey","black",205,NA,"UCEC"
"3938","UCEC","TBX3",38,14,9.03807033891812e-05,0.670170989048549,0.956892230576441,0.00118790872967264,0.000266667817920554,0.00307823305602128,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.57402939279473,-2.51169850240175,"black","black",205,"Transcription factor","UCEC"
"3939","UCEC","PTPN11",54,21,0.000639725188310014,0.669126024755536,0.88533904206586,0.000174292583775299,0.0015886508843032,0.000541033228802491,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.79897153116206,-3.26677606087792,"black","black",205,"Other signaling","UCEC"
"3940","UCEC","TCF7L2",18,7,0.0163656990943138,0.711815233042702,1,0.0432309816109127,0.0274018240628804,0.0670980860419374,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.5622205264469,-1.17328986780836,"black","grey",205,"Wnt/B-catenin signaling","UCEC"
"3941","UCEC","ACVR1B",21,3,0.193767083268003,0.736879598117611,1,0.000276256125181263,0.244671994974004,0.000807101228470749,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.611415736918263,-3.09307199166061,"grey","black",205,"TGFB signaling","UCEC"
"3942","UCEC","MLH1",18,6,0.336404875586981,0.668309265139764,0.92201318162435,0.0226224191742555,0.396239734881108,0.0376619045470846,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.402041975606335,-1.42409772166999,"grey","black",205,NA,"UCEC"
"3943","UCEC","HGF",15,8,0.000789165911158629,0.710126066382064,1,0.209928872957757,0.00191196293922985,0.265215401916827,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.71852053017915,-0.576401258648637,"black","grey",205,NA,"UCEC"
"3944","UCEC","NFE2L2",112,72,0,0.589219855039756,1,0.00384870777160235,1e-05,0.00785558161601028,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-2.10482165489227,"black","black",205,"Transcription factor","UCEC"
"3945","UCEC","BRAF",112,42,3.28571899688157e-08,0.607841673255649,0.924256979217636,1.45858847391886e-08,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"MAPK signaling","UCEC"
"3946","UCEC","CUL1",32,12,5.25553848218507e-08,0.641131096118658,1,0.00364244313423948,1e-05,0.0075893756904618,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-2.11979394812811,"black","black",205,"Protein homeostasis/ubiquitination","UCEC"
"3947","UCEC","ERBB2",105,49,1.11378856137989e-08,0.727618070205284,0.974805508142361,7.25471747457334e-06,1e-05,3.18251478060458e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-4.49722957066878,"black","black",205,"RTK signaling","UCEC"
"3948","UCEC","GABRA6",18,4,0.620809867379389,0.703069213318684,0.802971157908072,0.00433492453144672,0.695493761199466,0.00872842912412921,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.157706761414276,-2.05906391025885,"grey","black",205,"Other","UCEC"
"3949","UCEC","MSH2",16,6,0.0827005025663828,0.627603689222549,0.961465097613763,0.052424877039302,0.11462674309201,0.0797072110087347,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.940714047095224,-1.09850238676402,"grey","grey",205,NA,"UCEC"
"3950","UCEC","SMAD4",102,30,4.54489821344328e-06,0.692530684727797,0.749028390285495,2.13746282332438e-10,1.69297458450762e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",4.77134956161401,-5,"black","black",205,"TGFB signaling","UCEC"
"3951","UCEC","THRAP3",18,4,0.45883782662474,0.700720505141532,0.893175393950447,0.00433492453144672,0.529975474163459,0.00872842912412921,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.275744227912286,-2.05906391025885,"grey","black",205,"Splicing","UCEC"
"3952","UCEC","XPO1",16,6,0.154444554000269,0.693360777700764,1,0.052424877039302,0.198381366776208,0.0797072110087347,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.702499121931343,-1.09850238676402,"grey","grey",205,"RNA abundance","UCEC"
"3953","UCEC","AXIN1",26,16,0.00340567984051021,0.727589475855647,1,0.163962887911332,0.00709715099630799,0.218129199096326,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.14891595478721,-0.661286195229994,"black","grey",205,"Wnt/B-catenin signaling","UCEC"
"3954","UCEC","DAZAP1",19,2,0.579001558962803,0.713891090161179,0.867932802737216,0.000220612361009098,0.656604968492494,0.000664065490714255,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.182695835312574,-3.17778908802164,"grey","black",205,"Splicing","UCEC"
"3955","UCEC","ESR1",13,8,0.138412857278143,0.592384347008044,1,0.38320409057805,0.179992368378297,0.447732590429332,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.744745908460342,-0.348981292195781,"grey","grey",205,NA,"UCEC"
"3956","UCEC","KEL",14,7,0.00629023019188379,0.713123814439977,0.938985353158038,0.189149085594691,0.0125804603837676,0.247221173277272,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.90030346553055,-0.606914336804502,"black","grey",205,"Other","UCEC"
"3957","UCEC","MYCN",17,4,0.0129214068680847,0.677845646181442,1,0.00718513131137298,0.02278449258396,0.0138139943921881,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.64236063881469,-1.85968072463234,"black","black",205,"Transcription factor","UCEC"
"3958","UCEC","NUP133",18,3,0.0203605624627253,0.572204720479935,1,0.00148627779901907,0.0327970141291467,0.0036031498753582,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.4841656930646,-2.4433176727408,"black","black",205,"RNA abundance","UCEC"
"3959","UCEC","CDK12",28,12,0.000116312064031399,0.589300933229761,1,0.0165441092725694,0.000339813677268205,0.0291724530368383,1,1,"""sig4""^""HI""","""sig3""^""HI""",3.46875914505918,-1.53502705063244,"black","black",205,"Cell cycle","UCEC"
"3960","UCEC","DACH1",12,8,0.0161874340070867,0.615344216216604,1,0.503353617643505,0.0274018240628804,0.563907436307385,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.5622205264469,-0.248792178286325,"black","grey",205,"TGFB signaling","UCEC"
"3961","UCEC","KEAP1",85,15,1.6846968264872e-11,0.591810916370691,1,4.58442371244785e-13,1e-05,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-5,"black","black",205,"Other signaling","UCEC"
"3962","UCEC","MAX",30,10,0.000627655263220284,0.758816031337758,1,0.00221219618363519,0.00157177536503903,0.00503232414292585,1,1,"""sig4""^""HI""","""sig3""^""HI""",2.80360952235198,-2.29823139281116,"black","black",205,"Transcription factor","UCEC"
"3963","UCEC","NUP93",16,4,0.263380632422274,0.657410503318547,0.911853333479915,0.0118008209563466,0.317762868266549,0.0215745070244864,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.497896853035188,-1.66605911908859,"grey","black",205,"RNA abundance","UCEC"
"3964","UCEC","PRKAR1A",16,4,0.75909783849229,0.717653905079818,0.740439270754085,0.0118008209563466,0.834727512438016,0.0215745070244864,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.0784552720107954,-1.66605911908859,"grey","black",205,"Other signaling","UCEC"
"3965","UCEC","PSIP1",30,10,0.181300449938123,0.734692415884543,0.638445015411531,0.00221219618363519,0.229904400347067,0.00503232414292585,0,1,"""sig3""^""HI""","""sig3""^""HI""",-0.63845271629853,-2.29823139281116,"grey","black",205,"Transcription factor","UCEC"
"3966","UCEC","RAD21",14,6,0.0152520136941316,0.719734840215243,1,0.115242046953805,0.0263035498790341,0.160477242954364,1,0,"""sig4""^""HI""","""sig3""^""HI""",1.57998563596503,-0.794586545564881,"black","grey",205,NA,"UCEC"
"3967","UCEC","RAF1",17,3,0.425673148555205,0.755843710736126,0.996513825411477,0.00257177370613409,0.493582094433662,0.00567695232909599,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.306640603492043,-2.24588475264749,"grey","black",205,NA,"UCEC"
"3968","UCEC","SMAD2",51,9,0.0274581925678721,0.739750366669677,0.860899724614156,3.02904630619152e-08,0.0427249765808738,1e-05,1,1,"""sig4""^""HI""","""sig3""^""HI""",1.36931816665989,-5,"black","black",205,"TGFB signaling","UCEC"
"3969","UCEC","FUBP1",26,12,0.0039839706385626,0.753299354564271,0.92728085352984,0.0334823864418927,0.00813166609788805,0.0536438234391614,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.0898204626486,-1.27048027557524,"black","grey",205,"Transcription factor","UCEC"
"3970","UCEC","IL7R",16,3,0.0711884823447509,0.680523304775079,1,0.00441758315617658,0.0998156561283099,0.00883516631235316,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.00080133409476,-2.05378527096113,"grey","black",205,NA,"UCEC"
"3971","UCEC","MAP2K4",20,18,0.00280146423866734,0.74048324303388,0.88464544946957,0.87136322573601,0.00592082512853097,0.911109618488881,1,0,"""sig4""^""HI""","""sig3""^""HI""",2.22761776560869,-0.0404293685364818,"black","grey",205,"Other signaling","UCEC"
"3972","UCEC","RPL22",26,12,2.23125425511395e-05,0.744349402339836,1,0.0334823864418927,7.30674470355997e-05,0.0536438234391614,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.13627606656639,-1.27048027557524,"black","grey",205,"Other","UCEC"
